 Bwd IAT Max, Bwd URG Flags, Total Backward Packets, Fwd IAT Max, Active Max, URG Flag Count, Bwd Packet Length Mean, act_data_pkt_fwd, Bwd Packet Length Std, PSH Flag Count, ACK Flag Count, Avg Fwd Segment Size,Flow Bytes/s, Fwd Avg Bulk Rate,Active Mean,Bwd Packet Length Max,Init_Win_bytes_forward,Idle Mean
0,0,1,0,0.121961,0,133.0,0,0.0,0,0,233.66666666666666,0.121961,0,0.121961,133.0,0,0.0
0,0,1,0,0.149828,0,121.0,0,0.0,0,0,233.66666666666666,0.149828,0,0.149828,121.0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,233.66666666666666,0,0,0.149828,0,0,0
0,0,0,4.800522,9.302778,0,0,11,0,0,0,1345.0,0.8457070909090909,1648.324833721712,3.1100730909090903,0,0,0.8456569090909091
0,0,0,0,0,0,0,0,0,0,0,1345.0,0,0,3.1100730909090903,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1345.0,0,0,3.1100730909090903,0,0,0
0,0,0,0,0,0,0,1,0,0,0,61.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,61.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,50.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,50.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,38.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,38.0,0.0,0,0.0,0,0,0.0
0.5711989999999998,0,476,0,2.824745,0,1164.3235294117646,0,195.71283293585816,0,0,38.0,0.0059343382352941175,0,1.412059233193279,1208.0,0,0.0018237962184873954
0,0,0,0,0,0,0,1,0,0,0,57.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,57.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,46.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,46.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,38.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,38.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.033808,0,78.0,0,0.0,0,0,38.0,0.033808,0,0.033808,78.0,0,0.0
0,0,1,0,0.03469,0,66.0,0,0.0,0,0,38.0,0.03469,0,0.03469,66.0,0,0.0
0,0,1,0,0.040375,0,100.0,0,0.0,0,0,38.0,0.040375,0,0.040375,100.0,0,0.0
0,0,1,0,0.052344,0,109.0,0,0.0,0,0,38.0,0.052344,0,0.052344,109.0,0,0.0
0,0,1,0,0.040897,0,54.0,0,0.0,0,0,38.0,0.040897,0,0.040897,54.0,0,0.0
0,0,0,0.071936,0.315881,0,0,4,0,4,9,56.57142857142857,0.022562928571428574,6850.681110924683,0.18788021428571428,0,64240,0.016992928571428575
0,0,0,0,0,0,0,1,0,0,0,50.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,50.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,39.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,39.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.053398,0,137.0,0,0.0,0,0,39.0,0.053398,0,0.053398,137.0,0,0.0
0,0,1,0,0.063764,0,131.0,0,0.0,0,0,39.0,0.063764,0,0.063764,131.0,0,0.0
0,0,1,0,0.04986,0,173.0,0,0.0,0,0,39.0,0.04986,0,0.04986,173.0,0,0.0
0,0,1,0,0.049791,0,169.0,0,0.0,0,0,39.0,0.049791,0,0.049791,169.0,0,0.0
0,0,1,0,0.053968,0,94.0,0,0.0,0,0,39.0,0.053968,0,0.053968,94.0,0,0.0
0,0,1,0,0.050276,0,142.0,0,0.0,0,0,39.0,0.050276,0,0.050276,142.0,0,0.0
0,0,1,0,0.053942,0,106.0,0,0.0,0,0,39.0,0.053942,0,0.053942,106.0,0,0.0
0,0,1,0,0.050336,0,138.0,0,0.0,0,0,39.0,0.050336,0,0.050336,138.0,0,0.0
0,0,0,0.17416600000000004,0.891168,0,0,7,0,7,20,83.71428571428571,0.04243657142857143,4452.583575711875,0.30881128571428573,0,64900,0.024542904761904762
0,0,1,0,0.054793,0,125.0,0,0.0,0,0,83.71428571428571,0.054793,0,0.054793,125.0,0,0.0
0,0,1,0,0.065151,0,85.0,0,0.0,0,0,83.71428571428571,0.065151,0,0.065151,85.0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,56.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,56.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,45.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,45.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,56.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,56.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,45.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,45.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,60.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,60.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,51.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,40.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,40.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.003084,0,40.0,0,0.0,0,0,40.0,0.003084,0,0.003084,40.0,0,0.0
0,0,1,0,0.003053,0,56.0,0,0.0,0,0,40.0,0.003053,0,0.003053,56.0,0,0.0
0,0,1,0,0.039344,0,98.0,0,0.0,0,0,40.0,0.039344,0,0.039344,98.0,0,0.0
0,0,1,0,0.040047,0,118.0,0,0.0,0,0,40.0,0.040047,0,0.040047,118.0,0,0.0
0,0,0,0.18550500000000003,4.723147,0,0,13,0,13,57,29.25862068965517,0.08143356896551725,1113.240811687631,3.568711534482758,0,64900,0.014159396551724136
0,0,1,0,0.041035,0,87.0,0,0.0,0,0,29.25862068965517,0.041035,0,0.041035,87.0,0,0.0
0,0,1,0,0.045769,0,67.0,0,0.0,0,0,29.25862068965517,0.045769,0,0.045769,67.0,0,0.0
0,0,1,0.21820099999999998,0.891094,0,32.0,13,0.0,11,20,1160.421052631579,0.0445547,49911.68159588102,0.33608305,32.0,0,0.0252637
0,0,0,0,0,0,0,1,0,0,0,64.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,64.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,51.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,40.0,0.0,0,0.0,0,0,0.0
0,0,1,0.10292600000000002,0.315771,0,52.0,5,0.0,5,9,547.375,0.03508566666666667,28748.681797885176,0.2053492222222222,52.0,0,0.011610111111111111
0,0,1,0,0.125542,0,97.0,0,0.0,0,0,547.375,0.125542,0,0.125542,97.0,0,0.0
0,0,1,0,0.002678,0,40.0,0,0.0,0,0,547.375,0.002678,0,0.002678,40.0,0,0.0
0,0,1,0,0.05862,0,61.0,0,0.0,0,0,547.375,0.05862,0,0.05862,61.0,0,0.0
0,0,1,0,0.056482,0,74.0,0,0.0,0,0,547.375,0.056482,0,0.056482,74.0,0,0.0
0,0,1,0,0.056416,0,70.0,0,0.0,0,0,547.375,0.056416,0,0.056416,70.0,0,0.0
0,0,1,0,0.055691,0,125.0,0,0.0,0,0,547.375,0.055691,0,0.055691,125.0,0,0.0
0,0,1,0,0.05858,0,73.0,0,0.0,0,0,547.375,0.05858,0,0.05858,73.0,0,0.0
0,0,1,0,0.055647,0,73.0,0,0.0,0,0,547.375,0.055647,0,0.055647,73.0,0,0.0
0,0,1,0,0.054952,0,129.0,0,0.0,0,0,547.375,0.054952,0,0.054952,129.0,0,0.0
0,0,0,0.047998,0.692299,0,0,6,0,6,34,36.97142857142857,0.01977997142857143,5367.622949043694,0.4805567999999999,0,64900,0.0033636857142857143
0,0,0,0.07762100000000001,0.311145,0,0,5,0,5,12,83.07692307692308,0.02393423076923077,7842.002924681418,0.17131423076923075,0,64900,0.011779230769230766
0,0,1,0,0.063561,0,104.0,0,0.0,0,0,83.07692307692308,0.063561,0,0.063561,104.0,0,0.0
0,0,1,0,0.063033,0,108.0,0,0.0,0,0,83.07692307692308,0.063033,0,0.063033,108.0,0,0.0
0,0,1,0,0.066692,0,104.0,0,0.0,0,0,83.07692307692308,0.066692,0,0.066692,104.0,0,0.0
0,0,1,0,0.066871,0,92.0,0,0.0,0,0,83.07692307692308,0.066871,0,0.066871,92.0,0,0.0
0,0,1,0,0.064743,0,101.0,0,0.0,0,0,83.07692307692308,0.064743,0,0.064743,101.0,0,0.0
0,0,1,0,0.063528,0,77.0,0,0.0,0,0,83.07692307692308,0.063528,0,0.063528,77.0,0,0.0
0,0,0,0.255093,0.98211,0,0,6,0,6,25,46.80769230769231,0.03777346153846154,3333.6387980979725,0.4304166923076923,0,64900,0.024250846153846154
0,0,1,0,0.070097,0,156.0,0,0.0,0,0,46.80769230769231,0.070097,0,0.070097,156.0,0,0.0
0,0,1,0,0.074213,0,105.0,0,0.0,0,0,46.80769230769231,0.074213,0,0.074213,105.0,0,0.0
0,0,1,0,0.072665,0,160.0,0,0.0,0,0,46.80769230769231,0.072665,0,0.072665,160.0,0,0.0
0,0,1,0,0.051088,0,81.0,0,0.0,0,0,46.80769230769231,0.051088,0,0.051088,81.0,0,0.0
0,0,1,0,0.05123,0,112.0,0,0.0,0,0,46.80769230769231,0.05123,0,0.05123,112.0,0,0.0
0,0,1,0,0.051072,0,69.0,0,0.0,0,0,46.80769230769231,0.051072,0,0.051072,69.0,0,0.0
0,0,1,0,0.042681,0,139.0,0,0.0,0,0,46.80769230769231,0.042681,0,0.042681,139.0,0,0.0
0,0,1,0,0.052189,0,100.0,0,0.0,0,0,46.80769230769231,0.052189,0,0.052189,100.0,0,0.0
0,0,1,0.26476999999999995,0.684778,0,40.0,40,0.0,31,46,1554.911111111111,0.014886478260869565,206481.5166375088,0.5455503043478259,40.0,0,0.010252108695652174
0,0,1,0.093332,0.38552,0,32.0,9,0.0,9,12,693.0909090909091,0.032126666666666664,40122.43203984229,0.22223783333333333,32.0,0,0.009935166666666667
0,0,1,0.1911670000000001,4.723096,0,40.0,67,0.0,63,75,1937.0,0.06297461333333333,61197.99385826585,3.720560373333333,40.0,0,0.010287506666666689
0,0,1,0.09998200000000002,0.98196,0,40.0,21,0.0,17,27,1161.8461538461538,0.03636888888888889,62373.212758157155,0.49262807407407405,40.0,0,0.005119518518518523
0,0,1,0,0.15548,0,139.0,0,0.0,0,0,1161.8461538461538,0.15548,0,0.15548,139.0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,1161.8461538461538,0,0,0.15548,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1161.8461538461538,0,0,0.15548,0,0,0
0,0,0,2.286776,9.31441,0,0,41,0,0,0,480.4390243902439,0.2271807317073171,2699.0437397537794,5.146187756097561,0,0,0.17543721951219515
0,0,0,3.102455,5.15938,0,0,17,0,17,26,104.5925925925926,0.19108814814814815,1263.7177335261215,1.4652329999999998,0,64900,0.16087544444444446
0,0,0,0,0,0,0,1,0,0,0,64.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,64.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.037384,0,100.0,0,0.0,0,0,53.0,0.037384,0,0.037384,100.0,0,0.0
0,0,1,0.45410500000000004,5.222459,0,40.0,28,0.0,28,45,663.0681818181819,0.11605464444444444,11447.098004981945,1.5126010444444444,40.0,0,0.019959888888888846
0,0,1,0,0.045408,0,112.0,0,0.0,0,0,663.0681818181819,0.045408,0,0.045408,112.0,0,0.0
0,0,1,0,0.045574,0,69.0,0,0.0,0,0,663.0681818181819,0.045574,0,0.045574,69.0,0,0.0
0,0,1,0,0.045807,0,81.0,0,0.0,0,0,663.0681818181819,0.045807,0,0.045807,81.0,0,0.0
0,0,0,0.114848,0.33128,0,0,7,0,7,17,81.83333333333333,0.018404444444444445,10764.308138130886,0.1955357222222222,0,64900,0.015827500000000008
0,0,1,0.06484400000000001,0.33117,0,40.0,8,0.0,8,16,151.46666666666667,0.020698125,15170.456261134763,0.225467625,40.0,0,0.0093314375
0,0,0,0,0,0,0,1,0,0,0,63.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,63.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,52.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,52.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.024629,0,132.0,0,0.0,0,0,52.0,0.024629,0,0.024629,132.0,0,0.0
0,0,1,0,0.026422,0,163.0,0,0.0,0,0,52.0,0.026422,0,0.026422,163.0,0,0.0
0,0,1,0,0.026143,0,111.0,0,0.0,0,0,52.0,0.026143,0,0.026143,111.0,0,0.0
0,0,0,0.070358,0.279267,0,0,4,0,4,9,79.2,0.0279267,6846.4945732936585,0.1310426,0,64900,0.027400400000000002
0,0,1,0,0.034796,0,80.0,0,0.0,0,0,79.2,0.034796,0,0.034796,80.0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,79.2,0,0,0.034796,0,0,0
0,0,0,0,0,0,0,1,0,0,0,60.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,60.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,1,0.09990299999999999,0.279177,0,40.0,3,0.0,3,7,574.0,0.039882428571428576,25360.25532189256,0.15449528571428575,40.0,0,0.02419928571428572
0,0,1,0,0.039844,0,96.0,0,0.0,0,0,574.0,0.039844,0,0.039844,96.0,0,0.0
0,0,1,0,0.039965,0,108.0,0,0.0,0,0,574.0,0.039965,0,0.039965,108.0,0,0.0
0,0,1,0,0.040252,0,202.0,0,0.0,0,0,574.0,0.040252,0,0.040252,202.0,0,0.0
0,0,0,0.458016,1.77385,0,0,3,0,3,10,92.36363636363636,0.1612590909090909,1348.4792964455846,1.0343392727272727,0,64900,0.07894563636363636
0,0,1,0,0.078347,0,214.0,0,0.0,0,0,92.36363636363636,0.078347,0,0.078347,214.0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,92.36363636363636,0,0,0.078347,0,0,0
0,0,0,4.800976,9.303793,0,0,11,0,0,0,1345.0,0.8457993636363637,1648.145009245154,3.1104623636363637,0,0,0.8457502727272729
2.457928,0,85,0,9.416956,0,911.6,0,463.85287221146325,0,0,1345.0,0.11078771764705883,0,6.7791370117647105,1208.0,0,0.03542461176470587
0,0,0,0,0,0,0,0,0,0,0,1345.0,0,0,6.7791370117647105,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1345.0,0,0,6.7791370117647105,0,0,0
0,0,0,0,0,0,0,1,0,0,0,54.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,54.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,43.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,43.0,0.0,0,0.0,0,0,0.0
0,0,0,3.810914,6.139279,0,0,3,0,3,11,50.416666666666664,0.5116065833333333,300.0352321502248,2.1380309166666667,0,64240,0.4707105833333334
0,0,1,0,0.066472,0,123.0,0,0.0,0,0,50.416666666666664,0.066472,0,0.066472,123.0,0,0.0
0,0,1,0,0.066917,0,154.0,0,0.0,0,0,50.416666666666664,0.066917,0,0.066917,154.0,0,0.0
0,0,1,0,0.070822,0,71.0,0,0.0,0,0,50.416666666666664,0.070822,0,0.070822,71.0,0,0.0
0,0,0,0.06277999999999999,0.63096,0,0,3,0,3,8,115.11111111111111,0.07010666666666666,3753.011284392038,0.17008344444444445,0,64900,0.014026111111111109
0,0,1,0,0.075264,0,102.0,0,0.0,0,0,115.11111111111111,0.075264,0,0.075264,102.0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,115.11111111111111,0,0,0.075264,0,0,0
0,0,1,0.383675,0.630652,0,40.0,4,0.0,3,7,728.1666666666666,0.09009314285714286,14159.94875145088,0.21274428571428575,40.0,0,0.05629642857142857
0,0,0,0,0,0,0,0,0,0,0,728.1666666666666,0,0,0.21274428571428575,0,0,0
0,0,1,0.02978000000000003,1.773823,0,40.0,6,0.0,6,10,797.6666666666666,0.1773823,8256.742640049204,1.2587732,40.0,0,0.003867799999999988
0,0,0,0.09910000000000008,1.295441,0,0,6,0,6,74,15.2,0.017272546666666666,3618.844856693589,0.8645187599999999,0,64900,0.00398061333333333
0,0,0,0.261058,0.517366,0,0,5,0,5,11,87.41666666666667,0.04311383333333333,4812.840426313287,0.22137341666666666,0,64900,0.03468558333333333
0,0,0,0.11072099999999999,0.310846,0,0,6,0,6,11,124.08333333333333,0.025903833333333334,10841.381262747469,0.1704975833333333,0,64900,0.020779750000000003
0,0,1,0.068133,0.35451,0,40.0,9,0.0,9,17,449.4375,0.020853529411764705,42012.91924064201,0.22933399999999995,40.0,0,0.009567941176470588
0,0,1,0.645205,1.36532,0,40.0,81,0.0,71,85,1941.2380952380952,0.01606258823529412,240834.38314827293,0.8728971176470595,40.0,0,0.010278894117647062
0,0,1,0.16137799999999997,0.514275,0,40.0,16,0.0,14,20,1332.842105263158,0.02571375,99666.52083029506,0.38367775,40.0,0,0.013835950000000003
0,0,0,0,0,0,0,0,0,0,0,1332.842105263158,0,0,0.38367775,0,0,0
0,0,1,4.3347169999999995,6.139174,0,60.0,5,0.0,5,11,679.3,0.5581067272727273,2297.7032415109916,2.503506454545455,60.0,0,0.4025480909090909
0,0,0,2.400692,4.504788,0,0,9,0,0,0,1345.0,0.500532,2785.036720928932,1.736059,0,0,0.5004436666666666
0,0,0,0,0,0,0,1,0,0,0,51.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,51.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,40.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,40.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.031662,0,68.0,0,0.0,0,0,42.0,0.031662,0,0.031662,68.0,0,0.0
0,0,1,0,0.032425,0,56.0,0,0.0,0,0,42.0,0.032425,0,0.032425,56.0,0,0.0
0,0,1,0,0.031318,0,58.0,0,0.0,0,0,42.0,0.031318,0,0.031318,58.0,0,0.0
0,0,0,0.11524000000000001,0.332526,0,0,6,0,6,10,134.1818181818182,0.03022963636363636,9960.123418920626,0.18386109090909092,0,64900,0.026001090909090915
0,0,1,0,0.031691,0,70.0,0,0.0,0,0,134.1818181818182,0.031691,0,0.031691,70.0,0,0.0
0,0,0,0.123993,0.380675,0,0,6,0,6,12,113.61538461538461,0.029282692307692308,8873.711170946346,0.21567492307692307,0,64900,0.01797023076923077
0,0,1,0,0.048754,0,99.0,0,0.0,0,0,113.61538461538461,0.048754,0,0.048754,99.0,0,0.0
0,0,1,0,0.048682,0,87.0,0,0.0,0,0,113.61538461538461,0.048682,0,0.048682,87.0,0,0.0
0,0,1,0,0.047286,0,89.0,0,0.0,0,0,113.61538461538461,0.047286,0,0.047286,89.0,0,0.0
0,0,1,0,0.04741,0,101.0,0,0.0,0,0,113.61538461538461,0.04741,0,0.04741,101.0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,1,0.07947499999999999,0.37386,0,40.0,8,0.0,8,15,392.2142857142857,0.024924,30572.94174289841,0.24879693333333336,40.0,0,0.01619606666666667
0,0,1,0.050792000000000004,0.458834,0,40.0,9,0.0,8,16,368.6666666666667,0.028677125,25150.708099225427,0.2785720625,40.0,0,0.0069526250000000005
0,0,1,0,0.057678,0,155.0,0,0.0,0,0,368.6666666666667,0.057678,0,0.057678,155.0,0,0.0
0,0,1,0,0.05815,0,151.0,0,0.0,0,0,368.6666666666667,0.05815,0,0.05815,151.0,0,0.0
0,0,1,0,0.058422,0,124.0,0,0.0,0,0,368.6666666666667,0.058422,0,0.058422,124.0,0,0.0
0,0,1,0,0.058876,0,120.0,0,0.0,0,0,368.6666666666667,0.058876,0,0.058876,120.0,0,0.0
0,0,0,0.30586399999999997,0.39368,0,0,1,0,1,3,104.0,0.09842,2458.8498272708803,0.14188075,0,64900,0.09797275
0,0,0,0,0,0,0,0,0,0,0,104.0,0,0,0.14188075,0,0,0
0,0,0,0.074179,0.165099,0,0,5,0,0,0,329.0,0.0330198,12077.601923694268,0.08863940000000001,0,0,0.014860799999999999
0,0,0,0,0,0,0,0,0,0,0,329.0,0,0,0.08863940000000001,0,0,0
0,0,0,0,0,0,0,0,0,0,0,329.0,0,0,0.08863940000000001,0,0,0
0.09834400000000001,0,10,0,0.196913,0,609.1,0,523.3594271626337,0,0,329.0,0.019691300000000002,0,0.1172723,1208.0,0,0.013219900000000001
0,0,1,0.19851100000000002,0.393602,0,40.0,1,0.0,1,3,483.0,0.13120066666666666,5071.112443534332,0.22487166666666666,40.0,0,0.06617033333333334
0,0,0,0,0,0,0,0,0,0,0,483.0,0,0,0.22487166666666666,0,0,0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,62.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,62.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.002494,0,120.0,0,0.0,0,0,42.0,0.002494,0,0.002494,120.0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,62.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,62.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.002152,0,90.0,0,0.0,0,0,62.0,0.002152,0,0.002152,90.0,0,0.0
0,0,1,0,0.002876,0,124.0,0,0.0,0,0,62.0,0.002876,0,0.002876,124.0,0,0.0
0,0,0,0.344206,0.465488,0,0,1,0,1,3,104.0,0.116372,2079.5380332038635,0.17688900000000002,0,64900,0.116248
0,0,1,0,0.003225,0,94.0,0,0.0,0,0,104.0,0.003225,0,0.003225,94.0,0,0.0
0,0,1,0,0.002298,0,120.0,0,0.0,0,0,104.0,0.002298,0,0.002298,120.0,0,0.0
0,0,1,0,0.00222,0,124.0,0,0.0,0,0,104.0,0.00222,0,0.00222,124.0,0,0.0
0,0,1,0,0.002262,0,90.0,0,0.0,0,0,104.0,0.002262,0,0.002262,90.0,0,0.0
0,0,1,0,0.002249,0,94.0,0,0.0,0,0,104.0,0.002249,0,0.002249,94.0,0,0.0
0,0,1,0.21182600000000001,0.465414,0,40.0,1,0.0,1,3,483.0,0.155138,4288.65483204201,0.2798973333333333,40.0,0,0.07060866666666667
0,0,0,0,0,0,0,1,0,0,0,61.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,61.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.042264,0,97.0,0,0.0,0,0,61.0,0.042264,0,0.042264,97.0,0,0.0
0,0,1,0,0.042592,0,109.0,0,0.0,0,0,61.0,0.042592,0,0.042592,109.0,0,0.0
0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,0.042592,0,0,0
0,0,0,0,0,0,0,1,0,0,0,60.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,60.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,49.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.029234,0,161.0,0,0.0,0,0,49.0,0.029234,0,0.029234,161.0,0,0.0
0,0,1,0,0.029659,0,113.0,0,0.0,0,0,49.0,0.029659,0,0.029659,113.0,0,0.0
0,0,0,0.29934000000000005,1.070862,0,0,6,0,6,10,114.54545454545455,0.0973510909090909,2689.4221664416145,0.5313397272727273,0,64900,0.08368518181818183
0,0,1,0,0.08279,0,144.0,0,0.0,0,0,114.54545454545455,0.08279,0,0.08279,144.0,0,0.0
0,0,1,0,0.117845,0,192.0,0,0.0,0,0,114.54545454545455,0.117845,0,0.117845,192.0,0,0.0
0,0,1,0.44715900000000003,1.214089,0,40.0,7,0.0,7,11,562.8,0.11037172727272727,9534.721095405692,0.8036269999999999,40.0,0,0.05791054545454546
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,53.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,0,0,0,0,0,1,0,0,0,42.0,0.0,0,0.0,0,0,0.0
0,0,1,0,0.21851,0,118.0,0,0.0,0,0,42.0,0.21851,0,0.21851,118.0,0,0.0
0,0,1,0,0.219732,0,87.0,0,0.0,0,0,42.0,0.219732,0,0.219732,87.0,0,0.0
0,0,1,0,0.219821,0,99.0,0,0.0,0,0,42.0,0.219821,0,0.219821,99.0,0,0.0
0,0,1,0,0.219992,0,130.0,0,0.0,0,0,42.0,0.219992,0,0.219992,130.0,0,0.0
